,biennium,committee,name,isChair,isVice,X
4484,2017-18,Senate Committee on Health & Long Term Care,Randi Becker,0,0,NA
4485,2017-18,Senate Committee on Health & Long Term Care,Steve Conway,0,0,NA
4486,2017-18,Senate Committee on Health & Long Term Care,Joe Fain,0,0,NA
4487,2017-18,Senate Committee on Health & Long Term Care,Karen Keiser,0,0,NA
4488,2017-18,Senate Committee on Health & Long Term Care,Mark Mullet,0,0,NA
4489,2017-18,Senate Committee on Health & Long Term Care,Kevin Van De Wege,0,0,NA
4490,2017-18,Senate Committee on Health Care,Ann Rivers,1,0,NA
4491,2017-18,Senate Committee on Health Care,Randi Becker,0,1,NA
4492,2017-18,Senate Committee on Health Care,Annette Cleveland,0,0,NA
4493,2017-18,Senate Committee on Health Care,Patty Kuderer,0,0,NA
4494,2017-18,Senate Committee on Health Care,Barbara Bailey,0,0,NA
4495,2017-18,Senate Committee on Health Care,Michael Baumgartner,0,0,NA
4496,2017-18,Senate Committee on Health Care,Steve Conway,0,0,NA
4497,2017-18,Senate Committee on Health Care,Joe Fain,0,0,NA
4498,2017-18,Senate Committee on Health Care,Karen Keiser,0,0,NA
4499,2017-18,Senate Committee on Health Care,Mark Miloscia,0,0,NA
4500,2017-18,Senate Committee on Health Care,Mark Mullet,0,0,NA
4501,2017-18,Senate Committee on Health Care,Steve O'Ban,0,0,NA
4502,2017-18,Senate Committee on Health Care,Maureen Walsh,0,0,NA
4503,2017-18,Senate Committee on Higher Education,Lynda Wilson,1,0,NA
4504,2017-18,Senate Committee on Higher Education,Barbara Bailey,0,1,NA
4505,2017-18,Senate Committee on Higher Education,Guy Palumbo,0,0,NA
4506,2017-18,Senate Committee on Higher Education,Michael Baumgartner,0,0,NA
4507,2017-18,Senate Committee on Higher Education,David Frockt,0,0,NA
4508,2017-18,Senate Committee on Higher Education & Workforce Development,Guy Palumbo,0,0,NA
4509,2017-18,Senate Committee on Higher Education & Workforce Development,Brad Hawkins,0,0,NA
4510,2017-18,Senate Committee on Higher Education & Workforce Development,Kevin Ranker,0,0,NA
4511,2017-18,Senate Committee on Higher Education & Workforce Development,Reuven Carlyle,0,0,NA
4512,2017-18,Senate Committee on Higher Education & Workforce Development,Doug Ericksen,0,0,NA
4513,2017-18,Senate Committee on Higher Education & Workforce Development,Marko Liias,0,0,NA
4514,2017-18,Senate Committee on Higher Education & Workforce Development,Mark Miloscia,0,0,NA
4515,2017-18,Senate Committee on Higher Education & Workforce Development,Sharon Nelson,0,0,NA
4516,2017-18,Senate Committee on Higher Education & Workforce Development,Shelly Short,0,0,NA
4517,2017-18,Senate Committee on Human Services & Corrections,Manka Dhingra,0,0,NA
4518,2017-18,Senate Committee on Human Services & Corrections,Jeannie Darneille,0,0,NA
